Id,SalePrice
1758,155477.02756965745
1759,155477.02756965745
1760,155477.02756965745
1761,155477.02756965745
1762,155477.02756965745
1763,155477.02756965745
1764,155477.02756965745
1765,155477.02756965745
1766,155477.02756965745
1767,155477.02756965745
1768,155477.02756965745
1769,165870.7434252067
1770,155477.02756965745
1771,155477.02756965745
1772,155477.02756965745
1773,155477.02756965745
1774,155477.02756965745
1775,155477.02756965745
1776,155477.02756965745
1777,155477.02756965745
1778,155477.02756965745
1779,155477.02756965745
1780,165870.7434252067
1781,155477.02756965745
1782,155477.02756965745
1783,155477.02756965745
1784,155477.02756965745
1785,155477.02756965745
1786,155477.02756965745
1787,165870.7434252067
1788,155477.02756965745
1789,155477.02756965745
1790,155477.02756965745
1791,155477.02756965745
1792,155477.02756965745
1793,155477.02756965745
1794,155477.02756965745
1795,155477.02756965745
1796,155477.02756965745
1797,155477.02756965745
1798,155477.02756965745
1799,155477.02756965745
1800,155477.02756965745
1801,155477.02756965745
1802,155477.02756965745
1803,155477.02756965745
1804,155477.02756965745
1805,155477.02756965745
1806,155477.02756965745
1807,155477.02756965745
1808,155477.02756965745
1809,155477.02756965745
1810,155477.02756965745
1811,155477.02756965745
1812,155477.02756965745
1813,155477.02756965745
1814,155477.02756965745
1815,155477.02756965745
1816,155477.02756965745
1817,155477.02756965745
1818,155477.02756965745
1819,155477.02756965745
1820,155477.02756965745
1821,155477.02756965745
1822,155477.02756965745
1823,155477.02756965745
1824,155477.02756965745
1825,155477.02756965745
1826,155477.02756965745
1827,155477.02756965745
1828,155477.02756965745
1829,155477.02756965745
1830,155477.02756965745
1831,165870.7434252067
1832,155477.02756965745
1833,155477.02756965745
1834,155477.02756965745
1835,165870.7434252067
1836,155477.02756965745
1837,155477.02756965745
1838,155477.02756965745
1839,155477.02756965745
1840,155477.02756965745
1841,155477.02756965745
1842,155477.02756965745
1843,155477.02756965745
1844,155477.02756965745
1845,155477.02756965745
1846,155477.02756965745
1847,155477.02756965745
1848,155477.02756965745
1849,155477.02756965745
1850,155477.02756965745
1851,155477.02756965745
1852,155477.02756965745
1853,155477.02756965745
1854,165870.7434252067
1855,155477.02756965745
1856,165870.7434252067
1857,155477.02756965745
1858,155477.02756965745
1859,155477.02756965745
1860,155477.02756965745
1861,155477.02756965745
1862,165870.7434252067
1863,165870.7434252067
1864,165870.7434252067
1865,301427.82774106116
1866,301427.82774106116
1867,301427.82774106116
1868,301427.82774106116
1869,165870.7434252067
1870,301427.82774106116
1871,301427.82774106116
1872,155477.02756965745
1873,165870.7434252067
1874,155477.02756965745
1875,165870.7434252067
1876,155477.02756965745
1877,165870.7434252067
1878,165870.7434252067
1879,155477.02756965745
1880,155477.02756965745
1881,165870.7434252067
1882,301427.82774106116
1883,165870.7434252067
1884,165870.7434252067
1885,301427.82774106116
1886,301427.82774106116
1887,165870.7434252067
1888,301427.82774106116
1889,155477.02756965745
1890,155477.02756965745
1891,155477.02756965745
1892,155477.02756965745
1893,155477.02756965745
1894,155477.02756965745
1895,155477.02756965745
1896,155477.02756965745
1897,155477.02756965745
1898,155477.02756965745
1899,155477.02756965745
1900,165870.7434252067
1901,155477.02756965745
1902,155477.02756965745
1903,165870.7434252067
1904,155477.02756965745
1905,155477.02756965745
1906,155477.02756965745
1907,155477.02756965745
1908,155477.02756965745
1909,155477.02756965745
1910,155477.02756965745
1911,155477.02756965745
1912,165870.7434252067
1913,155477.02756965745
1914,155477.02756965745
1915,301427.82774106116
1916,155477.02756965745
1917,301427.82774106116
1918,155477.02756965745
1919,155477.02756965745
1920,155477.02756965745
1921,301427.82774106116
1922,301427.82774106116
1923,155477.02756965745
1924,165870.7434252067
1925,165870.7434252067
1926,301427.82774106116
1927,155477.02756965745
1928,155477.02756965745
1929,155477.02756965745
1930,155477.02756965745
1931,155477.02756965745
1932,155477.02756965745
1933,155477.02756965745
1934,155477.02756965745
1935,155477.02756965745
1936,155477.02756965745
1937,155477.02756965745
1938,155477.02756965745
1939,301427.82774106116
1940,301427.82774106116
1941,155477.02756965745
1942,155477.02756965745
1943,301427.82774106116
1944,301427.82774106116
1945,301427.82774106116
1946,155477.02756965745
1947,301427.82774106116
1948,155477.02756965745
1949,165870.7434252067
1950,165870.7434252067
1951,165870.7434252067
1952,165870.7434252067
1953,155477.02756965745
1954,165870.7434252067
1955,155477.02756965745
1956,165870.7434252067
1957,155477.02756965745
1958,301427.82774106116
1959,155477.02756965745
1960,155477.02756965745
1961,155477.02756965745
1962,155477.02756965745
1963,155477.02756965745
1964,155477.02756965745
1965,155477.02756965745
1966,165870.7434252067
1967,301427.82774106116
1968,301427.82774106116
1969,301427.82774106116
1970,301427.82774106116
1971,301427.82774106116
1972,301427.82774106116
1973,301427.82774106116
1974,301427.82774106116
1975,301427.82774106116
1976,301427.82774106116
1977,301427.82774106116
1978,301427.82774106116
1979,301427.82774106116
1980,165870.7434252067
1981,301427.82774106116
1982,301427.82774106116
1983,301427.82774106116
1984,165870.7434252067
1985,165870.7434252067
1986,165870.7434252067
1987,165870.7434252067
1988,155477.02756965745
1989,165870.7434252067
1990,165870.7434252067
1991,165870.7434252067
1992,165870.7434252067
1993,165870.7434252067
1994,165870.7434252067
1995,165870.7434252067
1996,301427.82774106116
1997,301427.82774106116
1998,301427.82774106116
1999,165870.7434252067
2000,301427.82774106116
2001,165870.7434252067
2002,165870.7434252067
2003,301427.82774106116
2004,301427.82774106116
2005,301427.82774106116
2006,301427.82774106116
2007,301427.82774106116
2008,165870.7434252067
2009,155477.02756965745
2010,165870.7434252067
2011,155477.02756965745
2012,165870.7434252067
2013,155477.02756965745
2014,155477.02756965745
2015,165870.7434252067
2016,155477.02756965745
2017,165870.7434252067
2018,155477.02756965745
2019,155477.02756965745
2020,155477.02756965745
2021,155477.02756965745
2022,155477.02756965745
2023,155477.02756965745
2024,155477.02756965745
2025,301427.82774106116
2026,165870.7434252067
2027,155477.02756965745
2028,165870.7434252067
2029,155477.02756965745
2030,301427.82774106116
2031,301427.82774106116
2032,301427.82774106116
2033,301427.82774106116
2034,165870.7434252067
2035,165870.7434252067
2036,301427.82774106116
2037,301427.82774106116
2038,301427.82774106116
2039,301427.82774106116
2040,301427.82774106116
2041,301427.82774106116
2042,165870.7434252067
2043,155477.02756965745
2044,155477.02756965745
2045,165870.7434252067
2046,155477.02756965745
2047,155477.02756965745
2048,155477.02756965745
2049,155477.02756965745
2050,165870.7434252067
2051,155477.02756965745
2052,155477.02756965745
2053,155477.02756965745
2054,155477.02756965745
2055,155477.02756965745
2056,155477.02756965745
2057,155477.02756965745
2058,155477.02756965745
2059,155477.02756965745
2060,155477.02756965745
2061,155477.02756965745
2062,155477.02756965745
2063,155477.02756965745
2064,155477.02756965745
2065,155477.02756965745
2066,155477.02756965745
2067,155477.02756965745
2068,155477.02756965745
2069,155477.02756965745
2070,155477.02756965745
2071,155477.02756965745
2072,155477.02756965745
2073,155477.02756965745
2074,165870.7434252067
2075,155477.02756965745
2076,155477.02756965745
2077,155477.02756965745
2078,155477.02756965745
2079,155477.02756965745
2080,155477.02756965745
2081,155477.02756965745
2082,155477.02756965745
2083,155477.02756965745
2084,155477.02756965745
2085,155477.02756965745
2086,155477.02756965745
2087,155477.02756965745
2088,155477.02756965745
2089,155477.02756965745
2090,155477.02756965745
2091,155477.02756965745
2092,155477.02756965745
2093,155477.02756965745
2094,165870.7434252067
2095,155477.02756965745
2096,155477.02756965745
2097,155477.02756965745
2098,155477.02756965745
2099,155477.02756965745
2100,155477.02756965745
2101,155477.02756965745
2102,165870.7434252067
2103,155477.02756965745
2104,155477.02756965745
2105,155477.02756965745
2106,155477.02756965745
2107,165870.7434252067
2108,155477.02756965745
2109,155477.02756965745
2110,155477.02756965745
2111,165870.7434252067
2112,155477.02756965745
2113,155477.02756965745
2114,155477.02756965745
2115,155477.02756965745
2116,155477.02756965745
2117,155477.02756965745
2118,155477.02756965745
2119,155477.02756965745
2120,155477.02756965745
2121,155477.02756965745
2122,155477.02756965745
2123,155477.02756965745
2124,165870.7434252067
2125,155477.02756965745
2126,155477.02756965745
2127,155477.02756965745
2128,155477.02756965745
2129,155477.02756965745
2130,155477.02756965745
2131,155477.02756965745
2132,155477.02756965745
2133,155477.02756965745
2134,155477.02756965745
2135,155477.02756965745
2136,155477.02756965745
2137,155477.02756965745
2138,155477.02756965745
2139,155477.02756965745
2140,155477.02756965745
2141,155477.02756965745
2142,155477.02756965745
2143,155477.02756965745
2144,155477.02756965745
2145,155477.02756965745
2146,155477.02756965745
2147,155477.02756965745
2148,155477.02756965745
2149,155477.02756965745
2150,165870.7434252067
2151,165870.7434252067
2152,155477.02756965745
2153,155477.02756965745
2154,155477.02756965745
2155,155477.02756965745
2156,155477.02756965745
2157,165870.7434252067
2158,165870.7434252067
2159,165870.7434252067
2160,165870.7434252067
2161,301427.82774106116
2162,301427.82774106116
2163,301427.82774106116
2164,301427.82774106116
2165,155477.02756965745
2166,155477.02756965745
2167,165870.7434252067
2168,155477.02756965745
2169,165870.7434252067
2170,165870.7434252067
2171,155477.02756965745
2172,155477.02756965745
2173,155477.02756965745
2174,165870.7434252067
2175,301427.82774106116
2176,301427.82774106116
2177,165870.7434252067
2178,301427.82774106116
2179,155477.02756965745
2180,155477.02756965745
2181,165870.7434252067
2182,165870.7434252067
2183,165870.7434252067
2184,155477.02756965745
2185,155477.02756965745
2186,155477.02756965745
2187,155477.02756965745
2188,155477.02756965745
2189,155477.02756965745
2190,155477.02756965745
2191,155477.02756965745
2192,155477.02756965745
2193,155477.02756965745
2194,155477.02756965745
2195,155477.02756965745
2196,155477.02756965745
2197,155477.02756965745
2198,165870.7434252067
2199,155477.02756965745
2200,155477.02756965745
2201,155477.02756965745
2202,301427.82774106116
2203,155477.02756965745
2204,155477.02756965745
2205,155477.02756965745
2206,155477.02756965745
2207,301427.82774106116
2208,165870.7434252067
2209,155477.02756965745
2210,155477.02756965745
2211,155477.02756965745
2212,155477.02756965745
2213,155477.02756965745
2214,155477.02756965745
2215,155477.02756965745
2216,155477.02756965745
2217,155477.02756965745
2218,155477.02756965745
2219,155477.02756965745
2220,155477.02756965745
2221,301427.82774106116
2222,165870.7434252067
2223,165870.7434252067
2224,165870.7434252067
2225,155477.02756965745
2226,155477.02756965745
2227,165870.7434252067
2228,301427.82774106116
2229,301427.82774106116
2230,155477.02756965745
2231,165870.7434252067
2232,155477.02756965745
2233,155477.02756965745
2234,301427.82774106116
2235,155477.02756965745
2236,301427.82774106116
2237,301427.82774106116
2238,165870.7434252067
2239,155477.02756965745
2240,155477.02756965745
2241,155477.02756965745
2242,155477.02756965745
2243,155477.02756965745
2244,155477.02756965745
2245,155477.02756965745
2246,155477.02756965745
2247,155477.02756965745
2248,155477.02756965745
2249,155477.02756965745
2250,155477.02756965745
2251,155477.02756965745
2252,155477.02756965745
2253,155477.02756965745
2254,155477.02756965745
2255,155477.02756965745
2256,165870.7434252067
2257,155477.02756965745
2258,165870.7434252067
2259,155477.02756965745
2260,155477.02756965745
2261,301427.82774106116
2262,301427.82774106116
2263,301427.82774106116
2264,301427.82774106116
2265,155477.02756965745
2266,301427.82774106116
2267,301427.82774106116
2268,301427.82774106116
2269,155477.02756965745
2270,165870.7434252067
2271,165870.7434252067
2272,165870.7434252067
2273,155477.02756965745
2274,155477.02756965745
2275,155477.02756965745
2276,165870.7434252067
2277,155477.02756965745
2278,155477.02756965745
2279,155477.02756965745
2280,155477.02756965745
2281,155477.02756965745
2282,155477.02756965745
2283,155477.02756965745
2284,155477.02756965745
2285,165870.7434252067
2286,155477.02756965745
2287,301427.82774106116
2288,301427.82774106116
2289,301427.82774106116
2290,301427.82774106116
2291,301427.82774106116
2292,301427.82774106116
2293,301427.82774106116
2294,301427.82774106116
2295,301427.82774106116
2296,301427.82774106116
2297,301427.82774106116
2298,301427.82774106116
2299,301427.82774106116
2300,301427.82774106116
2301,301427.82774106116
2302,165870.7434252067
2303,301427.82774106116
2304,301427.82774106116
2305,155477.02756965745
2306,155477.02756965745
2307,155477.02756965745
2308,301427.82774106116
2309,301427.82774106116
2310,301427.82774106116
2311,165870.7434252067
2312,155477.02756965745
2313,155477.02756965745
2314,165870.7434252067
2315,155477.02756965745
2316,155477.02756965745
2317,155477.02756965745
2318,155477.02756965745
2319,165870.7434252067
2320,165870.7434252067
2321,301427.82774106116
2322,165870.7434252067
2323,165870.7434252067
2324,165870.7434252067
2325,165870.7434252067
2326,165870.7434252067
2327,165870.7434252067
2328,165870.7434252067
2329,155477.02756965745
2330,155477.02756965745
2331,301427.82774106116
2332,301427.82774106116
2333,301427.82774106116
2334,165870.7434252067
2335,301427.82774106116
2336,301427.82774106116
2337,165870.7434252067
2338,301427.82774106116
2339,301427.82774106116
2340,301427.82774106116
2341,165870.7434252067
2342,301427.82774106116
2343,165870.7434252067
2344,165870.7434252067
2345,301427.82774106116
2346,301427.82774106116
2347,165870.7434252067
2348,301427.82774106116
2349,155477.02756965745
2350,301427.82774106116
2351,301427.82774106116
2352,301427.82774106116
2353,155477.02756965745
2354,155477.02756965745
2355,165870.7434252067
2356,155477.02756965745
2357,165870.7434252067
2358,155477.02756965745
2359,155477.02756965745
2360,155477.02756965745
2361,155477.02756965745
2362,165870.7434252067
2363,155477.02756965745
2364,155477.02756965745
2365,301427.82774106116
2366,301427.82774106116
2367,301427.82774106116
2368,165870.7434252067
2369,301427.82774106116
2370,155477.02756965745
2371,155477.02756965745
2372,165870.7434252067
2373,301427.82774106116
2374,301427.82774106116
2375,301427.82774106116
2376,165870.7434252067
2377,301427.82774106116
2378,155477.02756965745
2379,155477.02756965745
2380,155477.02756965745
2381,155477.02756965745
2382,165870.7434252067
2383,165870.7434252067
2384,165870.7434252067
2385,155477.02756965745
2386,155477.02756965745
2387,155477.02756965745
2388,155477.02756965745
2389,155477.02756965745
2390,155477.02756965745
2391,155477.02756965745
2392,155477.02756965745
2393,165870.7434252067
2394,155477.02756965745
2395,155477.02756965745
2396,155477.02756965745
2397,155477.02756965745
2398,155477.02756965745
2399,155477.02756965745
2400,155477.02756965745
2401,155477.02756965745
2402,155477.02756965745
2403,155477.02756965745
2404,155477.02756965745
2405,155477.02756965745
2406,155477.02756965745
2407,155477.02756965745
2408,155477.02756965745
2409,155477.02756965745
2410,155477.02756965745
2411,155477.02756965745
2412,155477.02756965745
2413,155477.02756965745
2414,155477.02756965745
2415,155477.02756965745
2416,155477.02756965745
2417,155477.02756965745
2418,155477.02756965745
2419,155477.02756965745
2420,155477.02756965745
2421,155477.02756965745
2422,155477.02756965745
2423,155477.02756965745
2424,155477.02756965745
2425,155477.02756965745
2426,155477.02756965745
2427,155477.02756965745
2428,165870.7434252067
2429,155477.02756965745
2430,155477.02756965745
2431,155477.02756965745
2432,155477.02756965745
2433,155477.02756965745
2434,155477.02756965745
2435,155477.02756965745
2436,155477.02756965745
2437,155477.02756965745
2438,155477.02756965745
2439,155477.02756965745
2440,155477.02756965745
2441,155477.02756965745
2442,155477.02756965745
2443,155477.02756965745
2444,155477.02756965745
2445,155477.02756965745
2446,155477.02756965745
2447,301427.82774106116
2448,155477.02756965745
2449,155477.02756965745
2450,155477.02756965745
2451,155477.02756965745
2452,165870.7434252067
2453,155477.02756965745
2454,155477.02756965745
2455,155477.02756965745
2456,155477.02756965745
2457,155477.02756965745
2458,155477.02756965745
2459,155477.02756965745
2460,155477.02756965745
2461,155477.02756965745
2462,155477.02756965745
2463,155477.02756965745
2464,155477.02756965745
2465,155477.02756965745
2466,155477.02756965745
2467,165870.7434252067
2468,155477.02756965745
2469,155477.02756965745
2470,155477.02756965745
2471,165870.7434252067
2472,155477.02756965745
2473,155477.02756965745
2474,155477.02756965745
2475,165870.7434252067
2476,155477.02756965745
2477,155477.02756965745
2478,155477.02756965745
2479,155477.02756965745
2480,155477.02756965745
2481,155477.02756965745
2482,155477.02756965745
2483,155477.02756965745
2484,155477.02756965745
2485,155477.02756965745
2486,155477.02756965745
2487,155477.02756965745
2488,165870.7434252067
2489,155477.02756965745
2490,155477.02756965745
2491,155477.02756965745
2492,155477.02756965745
2493,155477.02756965745
2494,155477.02756965745
2495,155477.02756965745
2496,155477.02756965745
2497,155477.02756965745
2498,155477.02756965745
2499,155477.02756965745
2500,155477.02756965745
2501,155477.02756965745
2502,155477.02756965745
2503,155477.02756965745
2504,155477.02756965745
2505,165870.7434252067
2506,301427.82774106116
2507,301427.82774106116
2508,301427.82774106116
2509,165870.7434252067
2510,301427.82774106116
2511,165870.7434252067
2512,165870.7434252067
2513,165870.7434252067
2514,301427.82774106116
2515,155477.02756965745
2516,155477.02756965745
2517,155477.02756965745
2518,155477.02756965745
2519,165870.7434252067
2520,165870.7434252067
2521,165870.7434252067
2522,165870.7434252067
2523,155477.02756965745
2524,155477.02756965745
2525,155477.02756965745
2526,155477.02756965745
2527,155477.02756965745
2528,155477.02756965745
2529,155477.02756965745
2530,155477.02756965745
2531,165870.7434252067
2532,165870.7434252067
2533,165870.7434252067
2534,301427.82774106116
2535,301427.82774106116
2536,165870.7434252067
2537,301427.82774106116
2538,165870.7434252067
2539,165870.7434252067
2540,155477.02756965745
2541,165870.7434252067
2542,155477.02756965745
2543,155477.02756965745
2544,155477.02756965745
2545,155477.02756965745
2546,155477.02756965745
2547,155477.02756965745
2548,155477.02756965745
2549,155477.02756965745
2550,301427.82774106116
2551,155477.02756965745
2552,155477.02756965745
2553,155477.02756965745
2554,155477.02756965745
2555,155477.02756965745
2556,155477.02756965745
2557,155477.02756965745
2558,155477.02756965745
2559,155477.02756965745
2560,155477.02756965745
2561,165870.7434252067
2562,155477.02756965745
2563,155477.02756965745
2564,165870.7434252067
2565,155477.02756965745
2566,155477.02756965745
2567,155477.02756965745
2568,155477.02756965745
2569,155477.02756965745
2570,155477.02756965745
2571,155477.02756965745
2572,301427.82774106116
2573,165870.7434252067
2574,301427.82774106116
2575,155477.02756965745
2576,155477.02756965745
2577,155477.02756965745
2578,155477.02756965745
2579,155477.02756965745
2580,155477.02756965745
2581,155477.02756965745
2582,155477.02756965745
2583,301427.82774106116
2584,155477.02756965745
2585,155477.02756965745
2586,165870.7434252067
2587,165870.7434252067
2588,165870.7434252067
2589,155477.02756965745
2590,165870.7434252067
2591,155477.02756965745
2592,165870.7434252067
2593,301427.82774106116
2594,165870.7434252067
2595,301427.82774106116
2596,301427.82774106116
2597,155477.02756965745
2598,165870.7434252067
2599,301427.82774106116
2600,155477.02756965745
2601,155477.02756965745
2602,155477.02756965745
2603,155477.02756965745
2604,155477.02756965745
2605,155477.02756965745
2606,155477.02756965745
2607,155477.02756965745
2608,155477.02756965745
2609,155477.02756965745
2610,155477.02756965745
2611,155477.02756965745
2612,155477.02756965745
2613,155477.02756965745
2614,155477.02756965745
2615,155477.02756965745
2616,155477.02756965745
2617,155477.02756965745
2618,155477.02756965745
2619,165870.7434252067
2620,155477.02756965745
2621,155477.02756965745
2622,155477.02756965745
2623,301427.82774106116
2624,165870.7434252067
2625,301427.82774106116
2626,155477.02756965745
2627,301427.82774106116
2628,301427.82774106116
2629,301427.82774106116
2630,301427.82774106116
2631,301427.82774106116
2632,301427.82774106116
2633,301427.82774106116
2634,301427.82774106116
2635,155477.02756965745
2636,165870.7434252067
2637,165870.7434252067
2638,165870.7434252067
2639,155477.02756965745
2640,155477.02756965745
2641,155477.02756965745
2642,155477.02756965745
2643,155477.02756965745
2644,155477.02756965745
2645,155477.02756965745
2646,155477.02756965745
2647,155477.02756965745
2648,155477.02756965745
2649,155477.02756965745
2650,165870.7434252067
2651,155477.02756965745
2652,301427.82774106116
2653,301427.82774106116
2654,165870.7434252067
2655,301427.82774106116
2656,301427.82774106116
2657,301427.82774106116
2658,301427.82774106116
2659,301427.82774106116
2660,301427.82774106116
2661,301427.82774106116
2662,301427.82774106116
2663,301427.82774106116
2664,301427.82774106116
2665,301427.82774106116
2666,301427.82774106116
2667,155477.02756965745
2668,165870.7434252067
2669,155477.02756965745
2670,301427.82774106116
2671,165870.7434252067
2672,165870.7434252067
2673,165870.7434252067
2674,165870.7434252067
2675,165870.7434252067
2676,165870.7434252067
2677,155477.02756965745
2678,165870.7434252067
2679,301427.82774106116
2680,301427.82774106116
2681,301427.82774106116
2682,301427.82774106116
2683,301427.82774106116
2684,301427.82774106116
2685,301427.82774106116
2686,301427.82774106116
2687,301427.82774106116
2688,301427.82774106116
2689,301427.82774106116
2690,301427.82774106116
2691,155477.02756965745
2692,155477.02756965745
2693,165870.7434252067
2694,155477.02756965745
2695,165870.7434252067
2696,165870.7434252067
2697,155477.02756965745
2698,155477.02756965745
2699,155477.02756965745
2700,155477.02756965745
2701,155477.02756965745
2702,155477.02756965745
2703,155477.02756965745
2704,155477.02756965745
2705,155477.02756965745
2706,155477.02756965745
2707,155477.02756965745
2708,155477.02756965745
2709,155477.02756965745
2710,155477.02756965745
2711,165870.7434252067
2712,301427.82774106116
2713,165870.7434252067
2714,165870.7434252067
2715,155477.02756965745
2716,165870.7434252067
2717,165870.7434252067
2718,301427.82774106116
2719,155477.02756965745
2720,165870.7434252067
2721,155477.02756965745
2722,155477.02756965745
2723,155477.02756965745
2724,155477.02756965745
2725,155477.02756965745
2726,155477.02756965745
2727,155477.02756965745
2728,155477.02756965745
2729,155477.02756965745
2730,155477.02756965745
2731,155477.02756965745
